file_path,split_group,class,prefix
../data/raw\train\angry\Training_86750647.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86792262.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86811141.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86876143.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86882525.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86916560.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86955545.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_86963596.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87048484.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8707754.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87181860.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87191029.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87212603.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87234323.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87246740.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_872654.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87353829.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87382628.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87448734.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87452062.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87488099.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87489809.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87491436.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87492906.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87538785.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87549586.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87562022.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87585055.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87594829.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87601167.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87636016.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8764085.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87649473.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87697195.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87706827.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87745090.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87790594.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87798227.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87806714.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87819556.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87929279.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_87952810.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88027194.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88036365.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88040995.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88051794.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88063272.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8806446.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88076124.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88091138.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88130260.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8813906.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88163950.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88213333.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88231045.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88233361.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88246137.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88260422.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88276755.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88281742.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88371146.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88391908.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88395874.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88411498.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88442165.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88451042.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88471744.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88504568.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8861363.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88617497.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88630546.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88657413.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88697139.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88739175.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88767185.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88768152.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88769857.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88788715.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8881668.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88870053.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88898734.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88933837.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88958792.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8899662.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_88999463.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89041848.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89053844.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89083007.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89091722.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8911067.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89114103.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89117375.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8913468.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89154121.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8917656.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89232926.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89255724.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89257669.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89270955.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89277870.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89306866.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8931020.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89317557.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89362842.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89385415.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89418657.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89436635.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89441355.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89447244.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89462736.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89489992.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89514950.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89609771.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89613328.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89619166.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89661642.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_8967182.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89686561.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89695239.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89713472.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89715888.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89731794.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89746366.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89792198.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89795509.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89804930.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89860430.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89962650.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_89965304.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90017584.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90018042.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90018744.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90026754.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90049087.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90083807.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90091185.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90101092.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90108393.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90141844.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90160892.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90168004.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90211805.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90231701.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90237222.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90246614.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90271872.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90282781.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90294393.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90343987.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90346868.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90395572.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90455920.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90466903.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90468041.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90498244.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90533671.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90579915.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90586495.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90610607.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90628385.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90648037.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90665996.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_9070993.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90745717.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90778912.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90793518.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90798162.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90836932.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90865450.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90899742.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90926247.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_90928062.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91001054.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91019189.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91040085.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91092219.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91200387.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91218539.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91237367.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91252094.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91384781.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91403171.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91447822.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91470962.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91498767.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91506083.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91530441.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_9155400.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91558476.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91582584.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91595140.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91606902.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91634726.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91639001.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91657330.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91784195.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91865976.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91868621.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91869488.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91871053.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91876216.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_91970839.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92013080.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92065742.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92073239.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92079543.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92146389.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92188253.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92242514.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92280901.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92313391.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92321166.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92340867.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92347022.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92372087.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92400268.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_9243261.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92435564.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92464747.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92472619.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92476417.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92529003.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92530689.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92541764.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92579312.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92650254.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92664024.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92694745.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92711299.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92726835.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92732284.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92753893.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92806075.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92894213.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92907686.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92921932.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92923391.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92927605.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92944171.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_9294862.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_92975550.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93010262.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93032281.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93042510.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93122651.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93157085.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93158048.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_9316292.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93169373.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93197695.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_9321909.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93241466.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93299857.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93302959.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93306995.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93325833.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93355857.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93373048.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93430422.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93449014.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93477899.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93511179.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93516694.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_93521650.jpg,TRAIN,angry,Training_
