group_id,method,file_path,split_group,class
md5_1408,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79055601.jpg,TRAIN,surprise
md5_1408,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_99794165.jpg,TRAIN,surprise
md5_1409,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79117700.jpg,TRAIN,surprise
md5_1409,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8633239.jpg,TRAIN,surprise
md5_1410,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_7911880.jpg,TRAIN,surprise
md5_1410,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87093999.jpg,TRAIN,surprise
md5_1411,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79264910.jpg,TRAIN,surprise
md5_1411,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_81607578.jpg,TRAIN,surprise
md5_1412,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79588636.jpg,TRAIN,surprise
md5_1412,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_91187876.jpg,VAL,surprise
md5_1413,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79800585.jpg,TRAIN,surprise
md5_1413,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9426774.jpg,TRAIN,surprise
md5_1414,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79858107.jpg,TRAIN,surprise
md5_1414,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_89378565.jpg,TRAIN,surprise
md5_1414,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_57431452.jpg,TEST,surprise
md5_1415,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_80117404.jpg,TRAIN,surprise
md5_1415,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_34869242.jpg,TEST,surprise
md5_1416,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_80265802.jpg,TRAIN,surprise
md5_1416,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87693248.jpg,TRAIN,surprise
md5_1417,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_80303562.jpg,TRAIN,surprise
md5_1417,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_80352203.jpg,VAL,surprise
md5_1418,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_80819066.jpg,TRAIN,surprise
md5_1418,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_85915541.jpg,TRAIN,surprise
md5_1419,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_80992094.jpg,TRAIN,surprise
md5_1419,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_38805770.jpg,TEST,surprise
md5_1420,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_81495469.jpg,TRAIN,surprise
md5_1420,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_99719047.jpg,TEST,surprise
md5_1421,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_81566751.jpg,TRAIN,surprise
md5_1421,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_78283991.jpg,TEST,surprise
md5_1422,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_81908623.jpg,TRAIN,surprise
md5_1422,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_69922592.jpg,VAL,surprise
md5_1423,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_82133706.jpg,TRAIN,surprise
md5_1423,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87518128.jpg,TRAIN,surprise
md5_1424,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_82854036.jpg,TRAIN,surprise
md5_1424,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_31247292.jpg,VAL,surprise
md5_1425,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_82855692.jpg,TRAIN,surprise
md5_1425,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_78751461.jpg,VAL,surprise
md5_1426,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8289681.jpg,TRAIN,surprise
md5_1426,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_58522921.jpg,TEST,surprise
md5_1427,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8293568.jpg,TRAIN,surprise
md5_1427,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_16568907.jpg,VAL,surprise
md5_1428,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_83032535.jpg,TRAIN,surprise
md5_1428,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_92587887.jpg,TRAIN,surprise
md5_1429,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_83141348.jpg,TRAIN,surprise
md5_1429,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_99267647.jpg,TRAIN,surprise
md5_1430,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_83796685.jpg,TRAIN,surprise
md5_1430,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_78536175.jpg,TEST,surprise
md5_1431,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8431729.jpg,TRAIN,surprise
md5_1431,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_84734383.jpg,TRAIN,surprise
md5_1431,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_96446762.jpg,TRAIN,surprise
md5_1432,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_84684296.jpg,TRAIN,surprise
md5_1432,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_46331172.jpg,TEST,surprise
md5_1433,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_84787833.jpg,TRAIN,surprise
md5_1433,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87033840.jpg,TRAIN,surprise
md5_1434,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_85070699.jpg,TRAIN,surprise
md5_1434,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98774734.jpg,TRAIN,surprise
md5_1435,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8518559.jpg,TRAIN,surprise
md5_1435,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87222740.jpg,TRAIN,surprise
md5_1436,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_85349683.jpg,TRAIN,surprise
md5_1436,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_94244032.jpg,TRAIN,surprise
md5_1437,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_86846721.jpg,TRAIN,surprise
md5_1437,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_15523257.jpg,TEST,surprise
md5_1438,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8696057.jpg,TRAIN,surprise
md5_1438,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_2034433.jpg,TEST,surprise
md5_1439,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87607009.jpg,TRAIN,surprise
md5_1439,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_61881861.jpg,TEST,surprise
md5_1440,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_89006794.jpg,TRAIN,surprise
md5_1440,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_20993679.jpg,TEST,surprise
md5_1440,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_50616965.jpg,TEST,surprise
md5_1441,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8905218.jpg,TRAIN,surprise
md5_1441,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_54508797.jpg,TEST,surprise
md5_1442,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_89274966.jpg,TRAIN,surprise
md5_1442,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_79872412.jpg,TEST,surprise
md5_1443,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_89305564.jpg,TRAIN,surprise
md5_1443,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_6010264.jpg,VAL,surprise
md5_1444,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_89470182.jpg,TRAIN,surprise
md5_1444,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_83217196.jpg,VAL,surprise
md5_1445,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_89549550.jpg,TRAIN,surprise
md5_1445,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98737557.jpg,TRAIN,surprise
md5_1445,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_2264189.jpg,TEST,surprise
md5_1446,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_90167636.jpg,TRAIN,surprise
md5_1446,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9178697.jpg,TRAIN,surprise
md5_1447,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_90678511.jpg,TRAIN,surprise
md5_1447,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_17928476.jpg,TEST,surprise
md5_1448,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_91209842.jpg,TRAIN,surprise
md5_1448,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_97921838.jpg,TRAIN,surprise
md5_1449,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_91530456.jpg,TRAIN,surprise
md5_1449,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_25064886.jpg,VAL,surprise
md5_1450,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_91609012.jpg,TRAIN,surprise
md5_1450,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_51290776.jpg,TEST,surprise
md5_1451,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_91718342.jpg,TRAIN,surprise
md5_1451,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_13719697.jpg,VAL,surprise
md5_1452,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9191065.jpg,TRAIN,surprise
md5_1452,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_71175068.jpg,TEST,surprise
md5_1453,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_93442446.jpg,TRAIN,surprise
md5_1453,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_41853394.jpg,TEST,surprise
md5_1454,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_93474212.jpg,TRAIN,surprise
md5_1454,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_12641070.jpg,TEST,surprise
md5_1454,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_84428313.jpg,VAL,surprise
md5_1454,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_85107326.jpg,VAL,surprise
md5_1455,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_93747086.jpg,TRAIN,surprise
md5_1455,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98192978.jpg,TRAIN,surprise
md5_1456,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_94014854.jpg,TRAIN,surprise
md5_1456,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_18135788.jpg,VAL,surprise
md5_1457,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9419936.jpg,TRAIN,surprise
md5_1457,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_78036016.jpg,VAL,fear
md5_1458,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_95310908.jpg,TRAIN,surprise
md5_1458,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_48415985.jpg,VAL,surprise
md5_1459,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_95830400.jpg,TRAIN,surprise
md5_1459,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_45297572.jpg,VAL,surprise
md5_1460,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_95847480.jpg,TRAIN,surprise
md5_1460,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_14290563.jpg,TEST,surprise
md5_1461,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9602572.jpg,TRAIN,surprise
md5_1461,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_69316109.jpg,TEST,surprise
md5_1462,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_96914394.jpg,TRAIN,surprise
md5_1462,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_20677546.jpg,VAL,surprise
md5_1463,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_97275390.jpg,TRAIN,surprise
md5_1463,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_13980595.jpg,VAL,surprise
md5_1464,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98234175.jpg,TRAIN,surprise
md5_1464,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_55075980.jpg,VAL,surprise
md5_1464,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_96538817.jpg,VAL,surprise
md5_1465,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98971238.jpg,TRAIN,surprise
md5_1465,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_4639501.jpg,VAL,surprise
md5_1466,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_99233432.jpg,TRAIN,surprise
md5_1466,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_18109329.jpg,TEST,surprise
md5_1467,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_29626348.jpg,TEST,angry
md5_1467,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_95102468.jpg,VAL,angry
md5_1468,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_60498147.jpg,TEST,angry
md5_1468,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_65705281.jpg,VAL,angry
md5_1469,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_48512363.jpg,VAL,angry
md5_1469,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_49408064.jpg,VAL,angry
md5_1470,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_5507504.jpg,VAL,angry
md5_1470,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_96104154.jpg,VAL,angry
md5_1471,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_80419054.jpg,VAL,angry
md5_1471,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_11067233.jpg,VAL,fear
md5_1472,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\disgust\PrivateTest_80468582.jpg,TEST,disgust
md5_1472,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\disgust\PublicTest_11387162.jpg,VAL,disgust
md5_1473,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PrivateTest_19575997.jpg,TEST,fear
md5_1473,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PrivateTest_45231159.jpg,TEST,fear
md5_1474,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PrivateTest_28273224.jpg,TEST,fear
md5_1474,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_60781650.jpg,VAL,fear
md5_1475,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PrivateTest_83921799.jpg,TEST,fear
md5_1475,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PrivateTest_8831137.jpg,TEST,fear
md5_1476,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_19403573.jpg,VAL,fear
md5_1476,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_83872938.jpg,VAL,fear
md5_1477,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_50055739.jpg,VAL,fear
md5_1477,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_84162729.jpg,VAL,fear
md5_1478,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_81646674.jpg,VAL,fear
md5_1478,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_93770616.jpg,VAL,fear
md5_1479,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_83155635.jpg,VAL,fear
md5_1479,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PublicTest_95993464.jpg,VAL,fear
md5_1480,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_1140198.jpg,TEST,happy
md5_1480,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_46791931.jpg,VAL,happy
md5_1481,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_30792681.jpg,TEST,happy
md5_1481,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_19540950.jpg,VAL,happy
md5_1482,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_73887528.jpg,TEST,happy
md5_1482,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_48991844.jpg,VAL,surprise
md5_1483,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_77938501.jpg,TEST,happy
md5_1483,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_79763324.jpg,TEST,happy
md5_1484,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_84975139.jpg,TEST,happy
md5_1484,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_73368258.jpg,VAL,happy
md5_1485,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_89728599.jpg,TEST,happy
md5_1485,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_2775909.jpg,VAL,happy
md5_1486,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_28572682.jpg,VAL,happy
md5_1486,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_9655665.jpg,VAL,happy
md5_1487,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\neutral\PrivateTest_43663527.jpg,TEST,neutral
